Date,AirTemp,RelHum,WindSpeed,Rain,Snow,ShortWave,LongWave
2020-10-07 07:00:00,17.31055603027346,51.26495361328125,4.290086776946792,0.0,0.0,0.0,346.2
2020-10-07 08:00:00,16.32496032714846,57.1612548828125,3.520076380186929,0.0,0.0,82.49600000000001,346.2
2020-10-07 09:00:00,15.613931274414087,61.31103515625,3.223876007936477,0.0,0.0,166.544,346.19
2020-10-07 10:00:00,15.20635375976565,63.45497131347656,3.208595588877506,0.0,0.0,379.81,307.62
2020-10-07 11:00:00,14.973794555664087,64.14505004882811,3.3588875526777104,0.0,0.0,473.36,307.62
2020-10-07 12:00:00,14.610208129882837,66.39991760253906,3.5326014340132823,0.0,0.0,550.097,307.62
2020-10-07 13:00:00,14.668481445312526,68.44017028808594,3.4633456849675364,0.0,0.0,616.025,282.71
2020-10-07 14:00:00,16.164697265625026,64.55459594726561,3.116862141747798,0.0,0.0,564.6669999999999,282.71
2020-10-07 15:00:00,17.60138854980471,49.59640502929688,4.5342139071124885,0.0,0.0,481.409,282.71
2020-10-07 16:00:00,18.235986328125023,38.89976501464844,5.191216664592057,0.0,0.0,372.005,270.9301
2020-10-07 17:00:00,18.795755004882835,34.366836547851555,5.118397851779295,0.0,0.0,230.032,270.93
2020-10-07 18:00:00,19.234857177734398,31.47865295410156,5.080927655067969,0.0,0.0,68.312,270.93
2020-10-07 19:00:00,19.999383544921894,29.187240600585934,4.599586910473377,0.0,0.0,0.0,253.72
2020-10-07 20:00:00,20.021340942382835,28.146209716796875,4.347354875525129,0.0,0.0,0.0,253.72
2020-10-07 21:00:00,19.805993652343773,28.25042724609375,3.975671768257564,0.0,0.0,0.0,253.72
2020-10-07 22:00:00,19.188439941406273,33.672103881835945,3.029980961161514,0.0,0.0,0.0,251.42
2020-10-07 23:00:00,17.738198852539085,41.54869079589844,2.2172290610198715,0.0,0.0,0.0,251.42
2020-10-08 00:00:00,15.623986816406275,55.23918151855469,2.1277969946154864,0.0,0.0,0.0,251.42
2020-10-08 01:00:00,13.57927856445315,66.13037109375,2.0825266125772157,0.0,0.0,0.0,249.02
2020-10-08 02:00:00,12.0368591308594,72.89443969726562,2.0565068092945946,0.0,0.0,0.0,249.02
2020-10-08 03:00:00,11.0799499511719,75.5633544921875,2.0032939749909486,0.0,0.0,0.0,249.02
2020-10-08 04:00:00,10.291101074218775,78.47137451171875,2.0074864396545125,0.0,0.0,0.0,244.97
2020-10-08 05:00:00,9.5839782714844,81.30577087402344,1.999948256969272,0.0,0.0,0.0,244.97
2020-10-08 06:00:00,9.086206054687525,83.06884765625,2.04052929907808,0.0,0.0,0.0,244.97
2020-10-08 07:00:00,8.595620727539085,80.21934509277344,2.154285673242481,0.0,0.0,0.0,250.11
2020-10-08 08:00:00,8.17701110839846,81.66007995605469,2.1498858410381447,0.0,0.0,127.68,250.11
2020-10-08 09:00:00,7.83692321777346,82.72064208984375,2.1278746270859425,0.0,0.0,260.64,250.12
2020-10-08 10:00:00,7.494119262695335,84.11521911621094,2.0869010725518544,0.0,0.0,389.49699999999996,282.3
2020-10-08 11:00:00,7.202844238281273,85.47943115234375,2.107784837576785,0.0,0.0,486.02,282.3
2020-10-08 12:00:00,7.015832519531273,86.26007080078125,2.234185447938891,0.0,0.0,564.996,282.3
2020-10-08 13:00:00,7.846551513671898,86.12258911132812,2.096154627376258,0.0,0.0,548.21,308.82
2020-10-08 14:00:00,11.445138549804712,74.21745300292969,1.9954478925823784,8.583068797918257e-07,0.0,502.093,308.82
2020-10-08 15:00:00,13.362252807617212,66.26678466796875,2.1668094965857883,0.0,0.0,427.371,308.82
2020-10-08 16:00:00,14.934838867187526,60.16525268554688,2.0560056509627143,0.0,0.0,331.034,297.61
2020-10-08 17:00:00,16.155725097656273,53.30947875976562,1.9197135176896063,0.0,0.0,202.96,297.61
2020-10-08 18:00:00,16.997796630859398,47.0220947265625,1.7224410162783843,0.0,0.0,57.144,297.6
2020-10-08 19:00:00,17.310540771484398,41.58859252929688,1.2975028525719468,0.0,0.0,0.0,288.54
2020-10-08 20:00:00,17.575433349609398,36.56761169433594,0.9311089149717072,0.0,0.0,0.0,288.54
2020-10-08 21:00:00,17.61280212402346,34.545974731445305,0.7161657980587269,8.616074005374229e-07,0.0,0.0,288.54
